	Desc	Paliwo	Stan	Rok	Przebieg	Cena
4572	BMW SERIA 1 1.6i LUXE Lifting Niski przebieg Ks.Serwis FV 23%	benzyna	bezwypadkowy	2007.0	49270.0	32903.0
4579	BMW R 1200 GS # R1200GS # 2006 # z Niemiec # Motoport Częstochowa	benzyna	bezwypadkowy	2006.0	82418.0	20900.0
4696	BMW GTL 1600 BOGATA WERSJA NAVI PL, XENON, SALONOWY	benzyna	bezwypadkowy	2014.0	12138.0	67900.0
4699	BMW SERIA 1 , Salon Polska, Serwis ASO, VAT 23%, Klimatronic, Tempomat,	benzyna	bezwypadkowy	2016.0	29358.0	80000.0
4700	BMW X3 I (E83) krajowy serwisowany z książką FV vat 177KM xDrive 4×4 AUTOMAT	diesel	bezwypadkowy	2010.0	37500.0	69900.0
4701	BMW R nineT Piękny R nine T, Aluminiowy zbiornik. Niski przebieg, sakwy.	benzyna	bezwypadkowy	2015.0	2302.0	52000.0
4702	BMW SERIA 7 III (E38) , GAZ, Automat, Xenon, Klimatronic, Tempomat, Parktronic,	benzyna	bezwypadkowy	1998.0	239420.0	12000.0
4703	BMW SERIA 1 , Salon Polska, Serwis ASO, Automat, Skóra, Xenon, Bi-Xenon,	benzyna	bezwypadkowy	2012.0	60053.0	54000.0
4704	BMW X3 II (F25) sDrive18d xLine aut Salon Polska ! 1 właściciel ! ASO ! FV23% !	diesel	bezwypadkowy	2017.0	19435.0	139200.0
4705	BMW G 310 R G310R. Inchcape Wrocław! Jak nowy - niski przebieg demo	benzyna	bezwypadkowy	2018.0	2707.0	16300.0
4706	BMW X3 I (E83) 2.0 D 150 KM/ Panoramiczny dach/ Skóra/	diesel	bezwypadkowy	2007.0	214000.0	33900.0
4707	BMW X3 II (F25) 2.0 D X-DRIVE! Salon Polska! VAT 23%	diesel	sprawny	2011.0	157000.0	74900.0
4708	BMW X6 I (E71) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2014.0	16000.0	269000.0
4709	BMW X6 I (E71) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2008.0	186000.0	94900.0
4710	BMW X6 I (E71) 3.0d XDrive Salon PL II Wł. Ks.Serwis 2 xkoła	diesel	bezwypadkowy	2010.0	220160.0	79900.0
4711	BMW SERIA 5 ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2005.0	220000.0	16900.0
4712	BMW SERIA 5 IV (E39) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2002.0	192000.0	9900.0
4713	BMW SERIA 3 I (E21) 316 i E21 Stan perfekcyjny- Jak Nowy samochód	benzyna	bezwypadkowy	1978.0	70000.0	59900.0
4714	BMW SERIA 5 IV (E39) , 181 KM, Automat, Klimatronic,ALU, El. szyby,	diesel	bezwypadkowy	2000.0	350000.0	7000.0
4715	BMW SERIA 5 535GT XDrive Salon PL I Wł. Serwis ASO Bezwypadek	diesel	bezwypadkowy	2011.0	149880.0	99901.0
4716	BMW X5 II (E70) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2011.0	108000.0	99900.0
4717	BMW SERIA 3 IV (E46) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2003.0	155000.0	5900.0
4718	BMW SERIA 3 ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2006.0	98000.0	26990.0
4719	BMW SERIA 5 ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2011.0	99000.0	44900.0
4720	BMW SERIA 5 III (E34) Klasyk 525i silnik M20 B 25	benzyna	bezwypadkowy	1988.0	105000.0	15500.0
4721	BMW SERIA 5 530 D 231 KM NAWIGACJA SKÓRY KLIMA ALU-FELGI	diesel	sprawny	2006.0	260711.0	29900.0
4722	BMW M5 V (F10) M550d 2018 M5 F90 xDrive rabat ponad 20%	benzyna	bezwypadkowy	2017.0	1.0	480561.0
4723	BMW X5 III (F15) X5 25d xDrive Pure Excellence Najtaniej w EU	diesel	bezwypadkowy	2017.0	2.0	212000.0
4728	BMW K 1300 S # K1300S # 2010 # z Niemiec # Motoport Częstochowa	benzyna	sprawny	2010.0	90120.0	20900.0
4730	BMW S 1000 RR # S1000RR # 2012 # z Niemiec # Motoport Częstochowa	benzyna	sprawny	2012.0	55216.0	31000.0
4731	BMW F700GS # F700 GS Kat. A2 z Niemiec # Motoport Częstochowa	benzyna	sprawny	2013.0	69970.0	18900.0
4864	BMW X6 I (E71) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2011.0	160000.0	128900.0
4865	BMW X5 II (E70) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2007.0	171000.0	53900.0
4866	BMW X5 III (F15) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2013.0	52000.0	179900.0
4867	BMW SERIA 5 ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2009.0	125000.0	31900.0
4868	BMW SERIA 3 ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2012.0	30000.0	69900.0
4869	BMW M5 V (F10) F90 xDrive rabat ponad 20% Spełniamy marzenia najtaniej!	benzyna	sprawny	2018.0	1.0	480561.0
4870	BMW SERIA 3 IV (E46) 318 Zadbana, 2 komplety opon, Zmieniarka, Tempomat, Wielofunkcja	benzyna	bezwypadkowy	2000.0	228000.0	11499.0
4871	BMW SERIA 6 628 630i Gran Turismo 2018, Najtaniej w EU	diesel	bezwypadkowy	2017.0	5.0	212024.0
4880	BMW R R1200 GS/Stan Super/Bezwyp/Oryg.Km/Zarejestr/GWARANCJA/	benzyna	bezwypadkowy	2007.0	114000.0	24900.0
4889	BMW R 1200 RT # R1200RT # 2005 # K # Motoport Czestochowa	benzyna	sprawny	2005.0	72128.0	17900.0
4990	BMW X1 , Salon Polska, Serwis ASO, 174 KM, 4X4, Skóra, Xenon,	diesel	bezwypadkowy	2009.0	67130.0	53000.0
4991	BMW SERIA 5 2.0d XDrive Automat Lifting Salon PL I Wł.	diesel	bezwypadkowy	2014.0	226730.0	84900.0
4992	BMW X5 I (E53) ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2005.0	195000.0	19990.0
4993	BMW X3 II (F25) xDrive-190km-Lifting-Sport Pakiet FV 23%	diesel	bezwypadkowy	2014.0	69025.0	113335.0
4999	BMW K 1200 R Sport # K1200R Sport # Motoport Częstochowa	benzyna	bezwypadkowy	2008.0	87540.0	16900.0
5000	BMW F F800R F 800 R F800 - SALON - 2012r ABS	benzyna	sprawny	2012.0	17881.0	19900.0
5010	BMW R nineT Scrambler R 1200RT Sprowadzony opłacony do rejestracji	benzyna	bezwypadkowy	2012.0	133000.0	17900.0
5037	BMW K 1300 GT ABS Tempomat ASC ESA Podg.manetki	benzyna	uszkodzony	2010.0	80000.0	16900.0
5069	BMW C600 Sport idealny, ABS, - z gwarancją - MOTONITA	benzyna	bezwypadkowy	2012.0	9500.0	23999.0
5118	BMW SERIA 3 IV (E46) 1,8 115 KM Serwisowany Opłacony z Niemiec	benzyna	bezwypadkowy	2003.0	192000.0	8900.0
5119	BMW SERIA 3 320d 163KM Panoramiczny Dach- Klimatyzacja Raty / Zamiana /Gwarancj	diesel	bezwypadkowy	2006.0	250000.0	15900.0
5120	BMW SERIA 5 IV (E39) 2.0 i ( 150 KM ) I właściciel, 94 ty.km, stan kolekcjonerski !	benzyna	bezwypadkowy	1999.0	94056.0	23900.0
5121	BMW X3 I (E83) Xenon,skóra,Xdrive,Bogata opcja wyposażenia, GWARANCJA	diesel	sprawny	2008.0	197000.0	29999.0
5122	BMW SERIA 3 IV (E46) 318Ci Coupe Lift Xenon Sport Skóra Serwisowana	benzyna	sprawny	2003.0	140000.0	13800.0
5123	BMW SERIA 3 IV (E46) 318D 116KM Bardzo Zadbana OPŁACONA Bezwypadkowy	diesel	bezwypadkowy	2004.0	208000.0	12900.0
5124	BMW SERIA 4 I (F32) 430i xDrive Sport Line Gran Coupe !! LIFT	benzyna	sprawny	2017.0	12000.0	129900.0
5125	BMW X5 I (E53) 3.0i*231 PS*4x4*F-V 23%*Super stan*Gwarancja*Raty*Zamiana	benzyna	sprawny	2003.0	220400.0	25900.0
5126	BMW SERIA 3 IV (E46) AUTOMAT coupe po opłatach REJ 256ZŁ PDC led tył sewrisowany	benzyna	sprawny	1999.0	213000.0	9500.0
5127	BMW SERIA 3 IV (E46) 320d-sedan/limuzyna-136 KM- 2001 rok.	diesel	bezwypadkowy	2001.0	311211.0	7700.0
5128	BMW X3 I (E83) Raty - Zamiana ( także bez BIK i KRD )	diesel	sprawny	2005.0	299000.0	26900.0
5129	BMW SERIA 3 IV (E46) I WŁ*IGŁA*IDEALNY STAN**KS.SERWIS**BEZWYPADKOWY	benzyna	bezwypadkowy	2000.0	127000.0	13900.0
5130	BMW SERIA 3 6 Bieg - 150KM - z Niemiec - Auto z GWARANCJĄ	benzyna	bezwypadkowy	2005.0	185000.0	21900.0
5131	Mazda CX-7 * Niewielki przebieg, Świetny stan, Diesel * Dealer BMW Dobrzański	diesel	sprawny	2010.0	93200.0	55000.0
5132	BMW SERIA 3 IV (E46) CABRIOLET LIFT 2.0 Benzyna Manual Skóra	benzyna	sprawny	2004.0	202000.0	26900.0
5133	BMW SERIA 3 IV (E46) auto jak nowe niema takich w Polsce !	benzyna	bezwypadkowy	2000.0	251610.0	12700.0
5134	BMW SERIA 5 520 520d*184KM*Skóry*Navi*Xenon*FV23%*Gwarancaj na Rok!	diesel	bezwypadkowy	2012.0	179000.0	56800.0
5135	BMW SERIA 7 III (E38) Oryginalny lakier / Kabina jak nowa / 0 Rdzy/ podwójne Szyby / Navi	benzyna	bezwypadkowy	1999.0	237000.0	28900.0
5136	BMW SERIA 3 2,0b+gaz DUDKI 11 ZAREJ,2 kluczyki,klimatr,temp,skóry,podgrz fot,GWA	benzyna	sprawny	2005.0	237000.0	24900.0
5137	BMW SERIA 7 III (E38) 170TYSKM! 1WL.OD NOWOSCI!XENON SKORY UNIKAT!!!!!!	benzyna	bezwypadkowy	1994.0	170000.0	24900.0
5138	BMW SERIA 5 IV (E39) 530 530i 231KM Manual M Pakiet Nawigacja TV Xenon Climatronic 17!!	benzyna	bezwypadkowy	2001.0	146000.0	33333.0
5139	BMW X3 II (F25) X-drive 2.0/190KM,5 LAT GWARANCJI aut., PL, FV23%VAT,	diesel	bezwypadkowy	2015.0	27050.0	137000.0
5140	BMW X6 I (E71) lift 8 biegowy nawi PROFESIONAL super stan ZAMIANA	diesel	bezwypadkowy	2011.0	111900.0	121000.0
5141	BMW SERIA 3 318 D 143 KM, Klimatronik, skóra, Kś. serwisowa.	diesel	bezwypadkowy	2010.0	166000.0	38900.0
5142	BMW Gran Coupe M-Sport Full Opcja Wyprzedaż rabat 15,000 PLN	benzyna	sprawny	2014.0	12600.0	184377.0
5143	BMW X5 III (F15) 25d xDrive M Pakiet Najtaniej w EU	diesel	bezwypadkowy	2017.0	7.0	235525.0
5144	BMW SERIA 3 141TYS KM!!FULL SERWIS!KLIMATR.2XPARKTR OD NIEMCA!	diesel	bezwypadkowy	2010.0	141000.0	28900.0
5145	BMW X5 III (F15) 3.0 Diesel 258KM Xdrive 7 miejscowy 2017 z rabatem 27%	diesel	bezwypadkowy	2017.0	5000.0	282600.0
5148	BMW R 1200 GS # R1200GS # Kufry # 2004 # Motoport Czestochowa	benzyna	bezwypadkowy	2004.0	119363.0	17900.0
5277	BMW X1 I (E84) 2.0 d Xenon 6 biegów Alu-felgi ks.serwisowa	diesel	sprawny	2010.0	272000.0	38900.0
5278	BMW SERIA 5 525dA BiTurbo 218 xDrive ACC Distronic Skora Navi	diesel	bezwypadkowy	2015.0	190000.0	88806.0
5279	BMW SERIA 1 2.0d 122 KM 6 Biegów Czarny Oryg Lakier! 1 Wł.	diesel	bezwypadkowy	2007.0	257261.0	17500.0
5280	BMW SERIA 1 2.0 d 143KM Klimatronik Sensory PDC Halogeny Alu Sensory Tempomat	diesel	sprawny	2004.0	233000.0	16700.0
5281	BMW SERIA 3 IV (E46) 2,0 Etyl. 118 KM Super stan techn. i wygląd - automat	benzyna	sprawny	1999.0	263390.0	5999.0
5282	BMW SERIA 5 2.0 BiTurbo 245 KM LIFT 42 TYS. km Szyber Kamera	benzyna	sprawny	2015.0	42705.0	94900.0
5283	BMW SERIA 5 IV (E39) 2.5 TDS 140 KM Klima Alumki Okazja	diesel	sprawny	1997.0	226000.0	3500.0
5284	BMW SERIA 5 Faktura Vat 23%!! Bezwypadkowy!! Salon PL!! I właś	diesel	bezwypadkowy	2012.0	138500.0	79900.0
5285	BMW SERIA 3 IV (E46) 2,0d DUDKI 11 ZAREJ,klimatr,elektr,radio,alu,kredyt,GWARANCJA	diesel	sprawny	2002.0	158000.0	7900.0
5286	BMW SERIA 5 Możliwość Gwarancji Technicznej, E61, Xenony, Beżowe Piękne Skóry !!	diesel	bezwypadkowy	2007.0	224000.0	23900.0
5287	BMW SERIA 3 3.0 D 231 KM M-Pakiet Pełne wyposażenie 4x4 Gwarancja	diesel	sprawny	2006.0	244000.0	28900.0
5288	BMW SERIA 3 IV (E46) 318 ZAMIANA RATY bardzo ładny rozkładany dach alufelgi 18 cali	benzyna	bezwypadkowy	2001.0	225320.0	13700.0
5289	BMW SERIA 3 III (E36) I właściciel klimatyzacja bez korozji Ładna dla kolekcjonera	benzyna	bezwypadkowy	1996.0	250000.0	7900.0
5290	BMW SERIA 3 IV (E46) LIFT rej.2002 GAZ /// 25zł za 100km /// Możliwa zamiana	benzyna	sprawny	2001.0	249000.0	12500.0
5291	BMW X3 II (F25) xDrive 20 d 190 Km Lifting F-ra vat 23%	diesel	bezwypadkowy	2015.0	168800.0	86646.0
5292	BMW X3 I (E83) gwarancja przebiegu bezwypadku 100% gwaran. do 12m	diesel	bezwypadkowy	2006.0	191000.0	25900.0
5294	BMW X5 III (F15) 7 osobowa skóra szklany dach bi ksenon ZAMIANA	benzyna	sprawny	2014.0	49000.0	179000.0
5295	BMW X5 III (F15) X DRIVE 35i skóra nawigacja ksenon kamera panorama ZAMIANA	benzyna	sprawny	2014.0	61800.0	172000.0
5296	BMW SERIA 5 2,0d XDrive MPack 19 Wyprzedaż ASO Rabat 26% taniej o 79 000 pln	diesel	bezwypadkowy	2017.0	11300.0	219900.0
5297	BMW SERIA 5 3,0d DUDKI 11 MANUAL,ZAREJ,PRYWAT,.,navi,klima,temp,alu,GWARANCJA	diesel	sprawny	2003.0	298000.0	26900.0
5298	BMW SERIA 3 bezwypadkowy ORYGINAŁ gwarancja 12mc gratis STAN IDEALNY REJ 256	diesel	bezwypadkowy	2014.0	239000.0	51500.0
5299	BMW SERIA 5 530d xDrive LUXURYLine/Head/Key/komfort/LED/Harman	diesel	bezwypadkowy	2017.0	15000.0	299997.0
5300	BMW X3 I (E83) 2.0 D///218 KM///Napęd 4x4///Skóry///Klima///Alu//	diesel	bezwypadkowy	2006.0	309000.0	28900.0
5301	BMW SERIA 3 IV (E46) 1.8i*116 PS*Gwarancja*Raty*Zamiana	benzyna	sprawny	2004.0	240000.0	11900.0
5302	BMW SERIA 5 525 2.0 D 525d Luxury Line Navi Aut. Salon PL 1wł. Gwarancja	diesel	bezwypadkowy	2014.0	141251.0	121893.0
5304	BMW SERIA 5 520 520d M pakiet G30 Najtaniej w EU	diesel	bezwypadkowy	2017.0	10.0	182845.0
5305	BMW SERIA 1 , Serwis ASO, 201 KM, Skóra, Navi, Xenon, Bi-Xenon,	diesel	bezwypadkowy	2008.0	188883.0	27000.0
5306	BMW X6 I (E71) F-Vat 23% X-Drive Navi Kamera Skóra El.Klapa+Fotele+Wentylowane Xeno	diesel	sprawny	2011.0	376000.0	115000.0
5307	BMW X5 II (E70) 3,0d DUDKI 11 ZAREJ,M-PAKIET,panorama,skory,wentyle,navi,GWARANCJA	diesel	sprawny	2008.0	308000.0	65900.0
5308	BMW SERIA 3 , 1. Właściciel, Automat, Skóra, Navi, Xenon, Bi-Xenon,	benzyna	bezwypadkowy	2005.0	153958.0	30000.0
5309	BMW SERIA 3 IV (E46) 2.0 D,BOGATA WERSJA STAN BDB,ZAREJESTROWANA	diesel	bezwypadkowy	2001.0	270000.0	9900.0
5310	BMW SERIA 5 520d Touring Automat8 Beżowe Skóry Xenon Bogata wersja	diesel	sprawny	2012.0	183470.0	59000.0
5311	BMW SERIA 5 IV (E39) 2.5 benzyna + LPG, 170kM,automat,bogate wyposażenie	benzyna	sprawny	1997.0	322000.0	8500.0
5312	BMW M6 560KM LIFT CABRIO HEAD-UP B&O DKG FV23	benzyna	bezwypadkowy	2013.0	179000.0	204057.0
5313	Audi A8 III (D4) 4,2 TDI Long * Najbogatsza wersja * FULL * Dealer BMW Dobrzański	diesel	bezwypadkowy	2012.0	97000.0	325000.0
5314	Mitsubishi Outlander II * Polski Salon, Faktura Vat marża, 7 osób, HAK * Dealer BMW Dobrzańs	diesel	bezwypadkowy	2008.0	102000.0	47500.0
5315	BMW X6 I (E71) Krajowy, 1-wł. Serwisowany w ASO, Full-Opcja, Bezwypadkowy	diesel	bezwypadkowy	2013.0	118000.0	152900.0
5316	BMW SERIA 3 IV (E46) Klima Zarejestrowany I Rej 2000 r Zadbany	benzyna	sprawny	1999.0	192000.0	6600.0
5317	BMW SERIA 3 IV (E46) 1,8 16v elektryka sedan zarejestr. szyberdach GWAR	benzyna	sprawny	1999.0	194800.0	6900.0
5319	BMW SERIA 3 2,0d 163KM Efficient Dynamics Full Led Navi Lift!	diesel	sprawny	2016.0	107000.0	69900.0
5320	BMW SERIA 1 Opłacona - z Niemiec - Naprawdę Polecam - Auto z GWARANCJĄ	benzyna	bezwypadkowy	2005.0	198000.0	16900.0
5321	BMW X5 III (F15) X DRIVE 35i skóra nawigacja ksenon kamera panorama Zamiana	benzyna	sprawny	2014.0	61800.0	172000.0
5322	BMW SERIA 1 Faktura Vat 23%!! Bezwypadkowy!! Salon PL!! I właś	benzyna	bezwypadkowy	2017.0	1500.0	122900.0
5323	BMW SERIA 5 3.0d XDRIVE 265KM DEMO Rabat 27% taniej o 117 122 zł	diesel	bezwypadkowy	2017.0	4903.0	322600.0
5324	BMW SERIA 3 Super Stan - Naprawdę Pewne Auto - Auto z GWARANCJĄ	benzyna	bezwypadkowy	2006.0	201000.0	22900.0
5325	BMW X5 III (F15) 3.0 Diesel Xdrive 2017 HeadUp Adaptacyjne LED rabat 25%	diesel	bezwypadkowy	2017.0	4593.0	289100.0
5326	BMW X3 I (E83) , 174 KM, 4X4, Automat, Skóra, Navi, Xenon, Klimatronic,	diesel	bezwypadkowy	2008.0	153057.0	38000.0
5327	BMW SERIA 5 D XDRIVE Salon Polska ! 1 właściciel ! ASO ! FV23% !	diesel	sprawny	2013.0	113194.0	100700.0
5328	BMW SERIA 5 520d 177KM Lift Serwis Business GwArAnCjA Navi Alu18	diesel	bezwypadkowy	2008.0	277000.0	26900.0
5329	BMW SERIA 3 2.0 D. Serwisowany. Xsenon. Navi. Zarejestrowany w Polsce.	diesel	bezwypadkowy	2007.0	274000.0	21900.0
5330	BMW SERIA 3 IV (E46) Przegląd od stycznia 2020 Możliwa zamiana	diesel	bezwypadkowy	1999.0	278000.0	6900.0
5331	BMW SERIA 5 , 1. Właściciel, Serwis ASO, 181 KM, Navi, Xenon, Bi-Xenon,	diesel	bezwypadkowy	2012.0	185626.0	55000.0
5332	BMW SERIA 5 IV (E39) 520 Kamera cofania+Serwisowana+Skóra+Navi Stan Kolekcjonerski	benzyna	bezwypadkowy	2001.0	270000.0	17999.0
5333	BMW SERIA 5 IV (E39) 2,0 DIESEL! Bardzo dobry stan techniczny!	diesel	sprawny	2001.0	251888.0	6900.0
5334	BMW SERIA 4 I (F32) 258KM SZYBERDACH SKÓRA INDIVIDUAL M-PAKIET FV	diesel	bezwypadkowy	2015.0	139000.0	135177.0
5335	BMW SERIA 5 GAZ Koszt 100km jedyne 30 zł Możliwa zamiana	benzyna	bezwypadkowy	2003.0	240000.0	25900.0
5336	BMW SERIA 3 320 320d 177Ps Xenin Navi Profesional KeylesGoo PDCx2 DVD IDEALNA	diesel	sprawny	2008.0	209545.0	25900.0
5337	BMW X5 II (E70) 3.0d xDrive 235KM Navi / Xenon / Skóry / BEZWYPADKOWA	diesel	bezwypadkowy	2008.0	282000.0	62607.0
5338	BMW X3 I (E83) 2.0 D 150KM. 4X4 Sprowadzony po opłatach	diesel	bezwypadkowy	2006.0	247600.0	28900.0
5340	BMW X6 I (E71) Salon Polska, 1 właściciel, bezwypadkowy, tylko 92856km przebiegu!!!	diesel	bezwypadkowy	2012.0	92856.0	179000.0
5342	BMW SERIA 3 IV (E46) 1.8 Benzyna///115 KM///Klima///Elektr///Parktronic	benzyna	bezwypadkowy	2003.0	201000.0	10900.0
5343	BMW X6 I (E71) 3,5 xdrive skóra navigacja telefon kamera super stan ZAMIANA	diesel	bezwypadkowy	2008.0	215400.0	90000.0
5344	BMW X5 III (F15) 3.0 Diesel Xdrive 20 LED Head UP rabat 33% od ręki okazja!	diesel	bezwypadkowy	2017.0	9964.0	299000.0
5345	BMW SERIA 3 150KM - 6 Bieg - Xenon - Opłacona - Auto z GWARANCJĄ	benzyna	bezwypadkowy	2005.0	141000.0	23900.0
5346	BMW SERIA 3 III (E36) 2.0 i ( 150 KM ) I właściciel, 63 tys.km, stan kolekcjonerski !	benzyna	bezwypadkowy	1998.0	63114.0	28900.0
5347	BMW X6 I (E71) Gwarancja*Key less Go*El. Fotele*Led*Xenon*B. Ładna*Zarejestrowana	diesel	sprawny	2009.0	260000.0	92900.0
5348	BMW SERIA 3 328 328 Xi Luxury - Pełna Opcja FV 23%	benzyna	sprawny	2014.0	17600.0	134900.0
5349	BMW SERIA 5 520 MODEL 2018! 520d G30 Najtaniej w EU	diesel	bezwypadkowy	2017.0	10.0	171172.0
5350	BMW X5 III (F15) 3.0 Diesel Xdrive MPack 2017 LED Head UP rabat 16%	diesel	bezwypadkowy	2017.0	4463.0	328000.0
5351	BMW SERIA 3 IV (E46) 3 2.0 D///136 KM///LIFT///Sedan///Skóry///Klima//	diesel	bezwypadkowy	2002.0	217000.0	13900.0
5352	BMW X5 III (F15) Bezwypadek Z Niemiec tylko 89tyś/km Zarejestrowan	diesel	bezwypadkowy	2014.0	89000.0	183270.0
5353	BMW SERIA 3 Seria 3 318D XII.2014 Automat Navi SalonPL Iwł Bezwyp. VAT	diesel	bezwypadkowy	2014.0	156000.0	69999.0
5354	BMW X1 I (E84) 20d xDrive LCI Salon PL. FV 23%	diesel	bezwypadkowy	2015.0	148459.0	62900.0
5355	BMW SERIA 1 2.0 d CR - 5 drzwi - czarny - zadbany - tylko 93 tyś km - Gwarancja	diesel	bezwypadkowy	2012.0	93000.0	39900.0
5356	BMW SERIA 5 3,0d DUDKI 11 M-PAKIET,navi,klimatr,temp,elektr,radio,skory,oplacony	diesel	sprawny	2006.0	302000.0	33900.0
5358	BMW X6 I (E71) xDrive 35d 286KM / Salon PL / Bogate wyposażenie / ZADBANA	diesel	bezwypadkowy	2009.0	278000.0	84900.0
5359	BMW SERIA 3 2.0 b Skóra Alu-felgi 6 biegów ABS	benzyna	uszkodzony	2006.0	242000.0	10400.0
5360	BMW SERIA 3 IV (E46) LIFT 320 Cd 2.0 150km Manual Coupe Super Stan	diesel	bezwypadkowy	2004.0	235000.0	16900.0
5361	BMW SERIA 1 2.0 Benzyna///122 KM///Klima///Servis///5 Drzwi///	benzyna	bezwypadkowy	2006.0	212000.0	22900.0
5362	BMW SERIA 3 III (E36) E36 ( 115 KM ) Cabrio HardTop , I właściciel , 100 oryginał ,	benzyna	sprawny	1995.0	161696.0	23900.0
5363	BMW SERIA 3 320 d 177Ps M Pakiet x2 PDCx2 Kliatronik Kubełki Bezwypadkowa	diesel	bezwypadkowy	2007.0	239587.0	28900.0
5364	BMW X6 I (E71) X6 35d 299Ps IDYWIDUAL Salon Polska Serwisowana	diesel	bezwypadkowy	2009.0	197854.0	89450.0
5365	BMW SERIA 1 1.6 benzyna 6 biegów czujniki parkowania 3drzwi lift 2x koła 08r Cz	benzyna	bezwypadkowy	2008.0	178200.0	21000.0
5366	BMW SERIA 4 I (F32) Seria 4 ( wszystkie ) Spełniamy marzenia najtaniej!	benzyna	bezwypadkowy	2018.0	1.0	134972.0
5367	BMW SERIA 7 740 ,740D X Drive ,Skóra !! OPŁACONY ,Super stan Serwisowana! ZAMIAN	diesel	bezwypadkowy	2011.0	182000.0	113000.0
5368	BMW X3 II (F25) salon PL bezwypadkowy ksenony pół skóra duża nawigacja ZAMIANA	diesel	bezwypadkowy	2014.0	84000.0	92000.0
5369	BMW SERIA 6 650 M pakiet 4x4 wentylacja ful opcja ZAMIANA oferta prywatna	benzyna	sprawny	2012.0	54000.0	180000.0
5370	BMW SERIA 3 IV (E46) 1.8 116KM JAK NOWY - tylko 63 tys.km	benzyna	bezwypadkowy	2001.0	63000.0	16800.0
5371	BMW SERIA 5 IV (E39) 523i-170 KM-kombi-opłacony-NIEMIEC-	benzyna	bezwypadkowy	2000.0	190793.0	9900.0
5372	BMW SERIA 5 2.0Diesel*163KM*Navi*Skóra*Pełen Serwis*Lift*Zobac	diesel	bezwypadkowy	2008.0	200000.0	27900.0
5373	BMW SERIA 5 Faktura Vat 23%!! Bezwypadkowy!! Salon PL!! I właś	diesel	bezwypadkowy	2012.0	88000.0	127900.0
5374	BMW X1 I (E84) X Drive 2.0d AUTOMAT JAK NOWA TYLKO 111TYS.KM.!!!	diesel	bezwypadkowy	2010.0	111000.0	53999.0
5375	BMW SERIA 5 2.0D 218KM xDrive, 1 wł, salon PL, fvat 23%, gwarancja	diesel	bezwypadkowy	2013.0	183000.0	85900.0
5376	BMW SERIA 5 Touring 25d LCI + Adaptive Xenon Headlights Salon DE. FV 23%	diesel	bezwypadkowy	2014.0	163699.0	76900.0
5377	BMW SERIA 1 118d Urban Line 143KM Alu LED PDC BiXenon Półskóra	diesel	bezwypadkowy	2013.0	125000.0	44700.0
5378	BMW SERIA 5 *LEDY**Navi*Ksenon*Skóry **Klimatronic*Alus*Rej PL	diesel	bezwypadkowy	2012.0	169000.0	59900.0
5379	BMW M4 Stan salonowy jak nowy pakiet Performance Carbon 550KM, 0-100 3 sek!	benzyna	sprawny	2015.0	19800.0	219700.0
5380	BMW SERIA 5 3.0d Xdrive M pakiet Full EDC Panorama Komfort	diesel	sprawny	2011.0	237000.0	69900.0
5381	BMW SERIA 5 530xd 231KM Mpakiet Komforty Masaże xDrive DVD Serwis Xenony Navi PD	diesel	bezwypadkowy	2006.0	294000.0	34900.0
5382	BMW SERIA 3 Navi 177KM Xenon Ringi Skóry Full Opcja Niemcy	diesel	bezwypadkowy	2008.0	207000.0	27900.0
5383	BMW X1 I (E84) Sdrive 18d 143 KM 2013 Premium Gwarancja NEXAUTO	diesel	bezwypadkowy	2013.0	113254.0	80565.0
5384	BMW X5 III (F15) X-DRIVE 40D*Salon PL*VAT 23%*Serwisowany*II właści	diesel	bezwypadkowy	2013.0	221663.0	99000.0
5385	BMW X1 I (E84) 2.0i, Automat,Navi,Bi-Xenon,PDC,Klimatronic,Serwis	benzyna	bezwypadkowy	2013.0	161000.0	58900.0
5386	BMW SERIA 3 2-gi komplet nowych opon w podanej cenie	diesel	bezwypadkowy	2009.0	10.0	34900.0
